1.13.11.77	RXN-14925,RXN-14923,RXN-14926
1.13.11.63	RXN-13374
2.6.1.18	2.6.1.18-RXN
5.3.1.8	MANNPISOM-RXN
1.20.4.4	RXN-10737
1.1.1.102	3-DEHYDROSPHINGANINE-REDUCTASE-RXN,RXN-12642,RXN-12645,RXN-20505
3.1.1.86	RXN-12098,RXN-12097
2.3.1.91	2.3.1.91-RXN
5.4.2.7	PPENTOMUT-RXN,D-PPENTOMUT-RXN
4.2.3.16	4.2.3.16-RXN
6.3.5.4	ASNSYNB-RXN
2.1.1.103	RXN-5643,2.1.1.103-RXN,RXN-5642
1.1.1.348	RXN-3768,RXN-4504,RXN-18747,RXN-3601
1.14.13.240	RXN-9239,RXN-18459,RXN-9224,2-OCTAPRENYLPHENOL-HYDROX-RXN,RXN-9232
1.14.14.154	RXN-20445,1.14.13.70-RXN,RXN-13961,RXN-11881,RXN-13707,RXN-20438,RXN3O-130
5.1.3.11	RXN-15709,RXN-15344,CELLOBIOSE-EPIMERASE-RXN
4.1.1.82	4.1.1.82-RXN
3.2.1.187	RXN-14092
2.4.1.41	2.4.1.41-RXN
5.3.2.3	RXN-12839
2.4.1.255	RXN-11890,RXN-11889,RXN-15205
2.5.1.15	H2PTEROATESYNTH-RXN
6.2.1.1	RXN-18447,ACETATE--COA-LIGASE-RXN,RXN-18448,RXN-18446
4.3.1.19	THREDEHYD-RXN
3.1.1.95	RXN-14703,RXN-14863,RXN-14865
2.3.1.64	AGMATINE-N4-COUMAROYLTRANSFERASE-RXN
3.1.3.73	RXN-19310,RXN-19315,RXN-19323,RXN-19326,RXN-19319,RXN-19320,RXN-16788,RXN-8770,RXN-19313,RXN-19322,RXN-19314,RXN-19324
3.4.24.17	3.4.24.17-RXN
2.1.1.254	RXN-12924,RXN-12923
3.2.2.27	RXN0-2584
1.3.8.1	PROPCOASYN-RXN,RXN-13449,BUTYRYL-COA-DEHYDROGENASE-RXN
5.4.4.4	RXN-12336
2.7.1.64	MYO-INOSITOL-1-KINASE-RXN
3.5.1.131	RXN-20067,RXN-20068,RXN-20063
3.2.1.179	RXN-12270,RXN-12178
